ID,country,governorate,edu_years,level_edu_ABIII,coledu,coledu_any,age,married,student,unemployed,agriman,lowstat,case
411,Libya,Tripoli,16,6,0,1,19,0,1,0,0,0,0
413,Libya,Tripoli,12,4,0,0,18,0,1,0,0,0,0
415,Libya,Tripoli,15,5,0,0,38,1,0,0,1,1,0
417,Libya,Tripoli,16,6,1,1,65,1,0,0,0,0,0
419,Libya,Tripoli,12,4,0,0,20,0,0,0,0,0,0
421,Libya,Tripoli,12,4,0,0,22,0,0,0,0,0,0
423,Libya,Tripoli,16,6,1,1,40,1,0,0,0,0,0
425,Libya,Tripoli,16,6,1,1,26,0,0,0,0,0,0
429,Libya,Tripoli,16,6,0,1,19,0,1,0,0,0,0
431,Libya,Tripoli,15,5,0,0,28,0,0,1,0,1,0
433,Libya,Tripoli,15,5,0,0,23,0,0,0,0,0,0
435,Libya,Tripoli,16,6,1,1,35,1,0,0,0,0,0
437,Libya,Tripoli,16,6,1,1,30,0,0,0,0,0,0
439,Libya,Tripoli,16,6,1,1,53,0,0,1,0,1,0
441,Libya,Ajafarh,15,5,0,0,30,0,0,0,0,0,0
443,Libya,Ajafarh,12,4,0,0,22,0,0,0,,0,0
445,Libya,Ajafarh,9,3,0,0,19,0,1,0,0,0,0
447,Libya,Ajafarh,9,3,0,0,22,0,0,0,0,0,0
449,Libya,Ajafarh,12,4,0,0,22,0,1,0,0,0,0
451,Libya,Ajafarh,16,6,1,1,27,0,,,,,0
453,Libya,Ajafarh,16,6,1,1,26,0,0,1,0,1,0
455,Libya,Ajafarh,15,5,0,0,51,1,0,0,0,0,0
457,Libya,Ajafarh,,,,,43,1,0,0,0,0,0
459,Libya,Ajafarh,15,5,0,0,33,0,0,0,0,0,0
461,Libya,Ajafarh,15,5,0,0,23,0,,,,,0
463,Libya,Ajafarh,15,5,0,0,35,0,0,1,0,1,0
465,Libya,Ajafarh,15,5,0,0,53,1,0,0,0,0,0
467,Libya,Ajafarh,12,4,0,0,19,0,1,0,0,0,0
469,Libya,Ajafarh,16,6,1,1,27,0,0,0,0,0,0
471,Libya,Ajafarh,16,6,1,1,40,1,0,0,0,0,0
475,Libya,Ajafarh,16,6,1,1,25,0,0,0,0,0,0
477,Libya,Ajafarh,12,4,0,0,19,0,1,0,0,0,0
479,Libya,Ajafarh,16,6,1,1,34,1,0,0,0,0,0
481,Libya,Tripoli,16,6,1,1,33,1,0,0,,0,0
483,Libya,Tripoli,9,3,0,0,41,1,0,0,0,0,0
485,Libya,Tripoli,9,3,0,0,45,0,0,0,0,0,0
487,Libya,Ajafarh,9,3,0,0,25,0,0,0,0,0,0
489,Libya,Ajafarh,12,4,0,0,26,0,0,0,0,0,0
491,Libya,Ajafarh,16,6,1,1,28,0,0,0,0,0,0
493,Libya,Ajafarh,16,6,1,1,28,0,0,0,0,0,0
495,Libya,Ajafarh,15,5,0,0,54,1,0,0,0,0,0
529,Libya,Zawiya,16,6,1,1,24,1,0,0,0,0,0
531,Libya,Zawiya,16,6,1,1,37,1,0,0,0,0,0
533,Libya,Zawiya,15,5,0,0,48,1,0,0,0,0,0
537,Libya,Zawiya,12,4,0,0,19,0,1,0,0,0,0
539,Libya,Zawiya,15,5,0,0,33,0,0,0,0,0,0
541,Libya,Nuqat al Khams,15,5,0,0,34,0,0,0,0,0,0
543,Libya,Nuqat al Khams,9,3,0,0,43,1,0,0,0,0,0
545,Libya,Zawiya,16,6,0,1,23,0,1,0,0,0,0
547,Libya,Zawiya,16,6,0,1,19,0,1,0,0,0,0
551,Libya,Zawiya,12,4,0,0,21,0,0,0,0,0,0
553,Libya,Zawiya,16,6,1,1,36,1,0,0,0,0,0
555,Libya,Zawiya,15,5,0,0,48,1,0,0,1,1,0
557,Libya,Zawiya,15,5,0,0,19,0,1,0,0,0,0
559,Libya,Zawiya,15,5,0,0,40,1,0,0,0,0,0
561,Libya,Zawiya,16,6,1,1,20,0,0,0,0,0,0
563,Libya,Nuqat al Khams,15,5,0,0,53,1,0,0,0,0,0
565,Libya,Zawiya,16,6,1,1,27,0,0,0,0,0,0
567,Libya,Zawiya,12,4,0,0,20,0,0,0,0,0,0
571,Libya,Zawiya,16,6,0,1,21,0,1,0,0,0,0
573,Libya,Zawiya,16,6,0,1,23,0,1,0,0,0,0
575,Libya,Zawiya,16,6,1,1,27,0,0,0,0,0,0
579,Libya,Nuqat al Khams,16,6,1,1,47,1,0,0,0,0,0
581,Libya,Nuqat al Khams,15,5,0,0,45,1,0,0,0,0,0
583,Libya,Nuqat al Khams,16,6,1,1,49,1,0,0,0,0,0
585,Libya,Nuqat al Khams,16,6,0,1,21,0,1,0,0,0,0
587,Libya,Nuqat al Khams,16,6,1,1,54,1,0,0,0,0,0
591,Libya,Nuqat al Khams,12,4,0,0,28,0,0,0,0,0,0
593,Libya,Nuqat al Khams,0,1,0,0,64,1,0,0,0,0,0
595,Libya,Nuqat al Khams,15,5,0,0,29,1,0,0,0,0,0
597,Libya,Nuqat al Khams,0,1,0,0,55,1,0,0,1,1,0
599,Libya,Nuqat al Khams,12,4,0,0,18,0,0,0,0,0,0
601,Libya,Nuqat al Khams,9,3,0,0,59,1,0,0,0,0,0
603,Libya,Nuqat al Khams,16,6,1,1,35,0,0,0,0,0,0
605,Libya,Nuqat al Khams,15,5,0,0,49,1,0,0,0,0,0
609,Libya,Nuqat al Khams,16,6,0,1,21,0,1,0,0,0,0
611,Libya,Nuqat al Khams,0,1,0,0,66,1,,,,,0
613,Libya,Jabal al Gharbi,9,3,0,0,37,0,0,0,0,0,0
615,Libya,Jabal al Gharbi,12,4,0,0,53,1,0,0,0,0,0
617,Libya,Jabal al Gharbi,15,5,0,0,66,1,0,0,0,0,0
619,Libya,Jabal al Gharbi,15,5,0,0,27,0,0,1,0,1,0
621,Libya,Jabal al Gharbi,16,6,1,1,29,0,0,0,0,0,0
623,Libya,Jabal al Gharbi,9,3,0,0,75,1,0,0,0,0,0
625,Libya,Jabal al Gharbi,15,5,0,0,43,1,0,0,0,0,0
627,Libya,Jabal al Gharbi,12,4,0,0,50,1,0,0,0,0,0
629,Libya,Jabal al Gharbi,16,6,1,1,37,0,0,0,0,0,0
631,Libya,Jabal al Gharbi,16,6,1,1,26,0,0,1,0,1,0
633,Libya,Jabal al Gharbi,16,6,0,1,20,0,1,0,0,0,0
635,Libya,Jabal al Gharbi,15,5,0,0,48,1,0,0,0,0,0
637,Libya,Jabal al Gharbi,6,2,0,0,47,1,0,0,0,0,0
639,Libya,Jabal al Gharbi,16,6,1,1,41,1,0,0,0,0,0
641,Libya,Jabal al Gharbi,16,6,1,1,53,1,0,0,0,0,0
643,Libya,Jabal al Gharbi,15,5,0,0,27,0,0,1,0,1,0
645,Libya,Jabal al Gharbi,15,5,0,0,38,1,0,0,0,0,0
647,Libya,Jabal al Gharbi,15,5,0,0,20,0,1,0,0,0,0
649,Libya,Nalut,15,5,0,0,45,1,0,0,0,0,0
651,Libya,Butnan,12,4,0,0,53,1,0,1,0,1,0
653,Libya,Butnan,16,6,1,1,21,1,0,0,0,0,0
657,Libya,Butnan,9,3,0,0,43,1,0,0,0,0,0
659,Libya,Butnan,6,2,0,0,56,1,0,1,0,1,0
661,Libya,Butnan,15,5,0,0,21,0,0,1,0,1,0
663,Libya,Butnan,16,6,1,1,27,0,0,0,0,0,0
665,Libya,Butnan,16,6,1,1,33,1,0,0,0,0,0
667,Libya,Butnan,6,2,0,0,35,1,0,0,0,0,0
669,Libya,Butnan,16,6,1,1,31,1,0,1,0,1,0
671,Libya,Butnan,16,6,1,1,34,1,0,0,0,0,0
677,Libya,Jabal Akhdar,0,1,0,0,83,1,0,0,0,0,0
679,Libya,Jabal Akhdar,12,4,0,0,29,0,0,0,0,0,0
681,Libya,Darnah,16,6,1,1,43,1,0,0,0,0,0
683,Libya,Darnah,15,5,0,0,45,1,0,0,0,0,0
685,Libya,Darnah,0,1,0,0,75,1,0,0,0,0,0
687,Libya,Darnah,15,5,0,0,39,1,0,0,0,0,0
689,Libya,Darnah,15,5,0,0,52,1,0,0,0,0,0
691,Libya,Darnah,16,6,1,1,55,1,0,0,0,0,0
693,Libya,Darnah,15,5,0,0,31,1,0,0,0,0,0
695,Libya,Darnah,16,6,1,1,30,1,0,1,0,1,0
697,Libya,Darnah,15,5,0,0,40,1,0,0,0,0,0
699,Libya,Darnah,6,2,0,0,74,1,0,0,0,0,0
701,Libya,Darnah,6,2,0,0,70,1,0,0,0,0,0
703,Libya,Jabal Akhdar,15,5,0,0,20,0,1,0,0,0,0
705,Libya,Jabal Akhdar,6,2,0,0,42,1,0,0,0,0,0
707,Libya,Jabal Akhdar,16,6,1,1,21,0,0,1,0,1,0
709,Libya,Jabal Akhdar,16,6,1,1,21,0,0,0,0,0,0
711,Libya,Jabal Akhdar,9,3,0,0,83,1,0,0,0,0,0
713,Libya,Jabal Akhdar,15,5,0,0,37,1,0,0,0,0,0
715,Libya,Jabal Akhdar,9,3,0,0,43,1,0,0,0,0,0
717,Libya,Jabal Akhdar,16,6,1,1,22,0,0,1,0,1,0
723,Libya,Benghazi,12,4,0,0,52,1,0,0,0,0,0
725,Libya,Benghazi,16,6,1,1,20,0,0,0,0,0,0
727,Libya,Benghazi,16,6,1,1,70,1,0,0,0,0,0
729,Libya,Benghazi,16,6,1,1,43,0,0,0,0,0,0
731,Libya,Benghazi,9,3,0,0,18,0,0,0,0,0,0
733,Libya,Benghazi,16,6,1,1,37,1,0,0,0,0,0
737,Libya,Benghazi,6,2,0,0,58,1,0,0,0,0,0
739,Libya,Benghazi,16,6,0,1,21,0,1,0,0,0,0
741,Libya,Benghazi,12,4,0,0,54,1,0,0,0,0,0
743,Libya,Benghazi,12,4,0,0,18,0,0,0,1,1,0
745,Libya,Benghazi,6,2,0,0,40,1,0,0,0,0,0
747,Libya,Benghazi,16,6,1,1,30,0,0,1,0,1,0
749,Libya,Benghazi,9,3,0,0,65,1,0,0,0,0,0
751,Libya,Benghazi,12,4,0,0,68,1,0,0,0,0,0
753,Libya,Benghazi,16,6,1,1,31,1,0,0,0,0,0
755,Libya,Benghazi,16,6,1,1,65,1,0,0,0,0,0
757,Libya,Benghazi,15,5,0,0,33,0,0,0,0,0,0
759,Libya,Benghazi,16,6,0,1,20,0,1,0,0,0,0
761,Libya,Benghazi,16,6,1,1,42,1,0,0,,0,0
767,Libya,Benghazi,6,2,0,0,55,1,0,0,0,0,0
769,Libya,Benghazi,9,3,0,0,41,1,0,0,0,0,0
771,Libya,Benghazi,12,4,0,0,20,0,1,0,0,0,0
773,Libya,Benghazi,12,4,0,0,36,0,0,0,0,0,0
775,Libya,Benghazi,15,5,0,0,43,1,0,0,0,0,0
777,Libya,Benghazi,0,1,0,0,49,1,0,0,0,0,0
779,Libya,Benghazi,6,2,0,0,42,0,0,0,0,0,0
781,Libya,Benghazi,15,5,0,0,40,1,0,0,0,0,0
783,Libya,Benghazi,15,5,0,0,36,1,0,0,0,0,0
785,Libya,Benghazi,15,5,0,0,23,0,0,0,0,0,0
787,Libya,Marj,9,3,0,0,38,1,0,0,0,0,0
789,Libya,Marj,15,5,0,0,35,1,0,0,0,0,0
791,Libya,Marj,15,5,0,0,26,0,0,0,0,0,0
793,Libya,Marj,16,6,1,1,52,1,0,0,0,0,0
795,Libya,Marj,16,6,1,1,29,0,0,0,0,0,0
797,Libya,Benghazi,15,5,0,0,35,1,0,0,0,0,0
799,Libya,Benghazi,12,4,0,0,61,1,0,0,0,0,0
801,Libya,Benghazi,16,6,0,1,21,0,1,0,0,0,0
803,Libya,Benghazi,16,6,1,1,27,0,0,0,0,0,0
805,Libya,Benghazi,12,4,0,0,42,1,0,0,0,0,0
807,Libya,Marj,9,3,0,0,66,1,0,0,0,0,0
809,Libya,Marj,12,4,0,0,39,1,0,0,0,0,0
811,Libya,Marj,16,6,1,1,25,0,0,0,0,0,0
813,Libya,Marj,12,4,0,0,48,1,0,0,0,0,0
815,Libya,Marj,16,6,1,1,29,0,0,0,0,0,0
817,Libya,Bahariya,6,2,0,0,27,1,0,0,0,0,0
819,Libya,Bahariya,15,5,0,0,37,0,0,0,0,0,0
821,Libya,Bahariya,12,4,0,0,43,1,0,0,0,0,0
823,Libya,Bahariya,12,4,0,0,21,0,1,0,0,0,0
825,Libya,Bahariya,16,6,1,1,28,0,0,0,0,0,0
827,Libya,Bahariya,12,4,0,0,32,0,0,1,0,1,0
829,Libya,Bahariya,16,6,1,1,35,1,0,1,0,1,0
831,Libya,Bahariya,15,5,0,0,25,0,1,0,0,0,0
835,Libya,Bahariya,12,4,0,0,47,1,0,0,0,0,0
837,Libya,Bahariya,15,5,0,0,20,0,0,0,0,0,0
839,Libya,Kufra,15,5,0,0,43,1,0,0,0,0,0
841,Libya,Kufra,16,6,1,1,37,1,0,0,0,0,0
843,Libya,Kufra,16,6,1,1,42,1,0,0,0,0,0
845,Libya,Benghazi,15,5,0,0,29,0,0,0,0,0,0
863,Libya,Murqub,12,4,0,0,24,0,0,1,0,1,0
865,Libya,Murqub,15,5,0,0,32,0,0,1,0,1,0
867,Libya,Murqub,16,6,1,1,27,0,0,1,0,1,0
869,Libya,Murqub,9,3,0,0,22,0,0,1,0,1,0
871,Libya,Murqub,9,3,0,0,25,0,0,1,0,1,0
873,Libya,Murqub,0,1,0,0,70,0,0,0,0,0,0
875,Libya,Murqub,12,4,0,0,35,1,0,0,0,0,0
877,Libya,Murqub,15,5,0,0,40,1,0,0,0,0,0
879,Libya,Murqub,9,3,0,0,50,1,0,0,0,0,0
881,Libya,Murqub,15,5,0,0,38,1,0,0,0,0,0
883,Libya,Murqub,9,3,0,0,23,0,0,0,,0,0
885,Libya,Murqub,0,1,0,0,85,1,0,0,0,0,0
887,Libya,Murqub,15,5,0,0,30,1,0,0,0,0,0
889,Libya,Murqub,,,,,49,1,0,0,0,0,0
891,Libya,Murqub,16,6,1,1,30,1,0,0,0,0,0
895,Libya,Murqub,12,4,0,0,21,0,1,0,0,0,0
897,Libya,Murqub,16,6,0,1,25,0,1,0,0,0,0
899,Libya,Murqub,9,3,0,0,18,0,1,0,0,0,0
901,Libya,Murqub,16,6,1,1,28,1,0,0,0,0,0
903,Libya,Murqub,12,4,0,0,23,0,1,0,0,0,0
905,Libya,Murqub,16,6,1,1,41,0,0,0,0,0,0
907,Libya,Murqub,15,5,0,0,52,1,0,0,0,0,0
911,Libya,Misurata,15,5,0,0,63,1,0,0,0,0,0
913,Libya,Misurata,15,5,0,0,23,0,0,0,0,0,0
917,Libya,Misurata,9,3,0,0,36,1,0,0,0,0,0
919,Libya,Misurata,12,4,0,0,21,0,1,0,0,0,0
921,Libya,Misurata,12,4,0,0,65,1,0,0,0,0,0
923,Libya,Misurata,0,1,0,0,77,1,0,0,0,0,0
925,Libya,Misurata,12,4,0,0,22,0,1,0,0,0,0
927,Libya,Misurata,12,4,0,0,20,0,1,0,0,0,0
929,Libya,Misurata,6,2,0,0,30,1,0,0,1,1,0
931,Libya,Misurata,15,5,0,0,44,1,0,0,0,0,0
933,Libya,Misurata,0,1,0,0,60,1,0,0,0,0,0
935,Libya,Misurata,16,6,1,1,35,1,0,0,0,0,0
937,Libya,Misurata,15,5,0,0,30,0,0,0,0,0,0
939,Libya,Misurata,0,1,0,0,64,1,0,0,0,0,0
941,Libya,Misurata,9,3,0,0,20,0,0,1,0,1,0
943,Libya,Misurata,9,3,0,0,59,1,0,0,0,0,0
949,Libya,Misurata,,,,,58,1,0,0,0,0,0
951,Libya,Misurata,15,5,0,0,38,1,0,0,0,0,0
953,Libya,Misurata,15,5,0,0,20,0,1,0,0,0,0
955,Libya,Misurata,16,6,1,1,25,0,0,0,0,0,0
959,Libya,Misurata,15,5,0,0,24,0,0,1,0,1,0
961,Libya,Misurata,12,4,0,0,27,1,0,0,0,0,0
963,Libya,Misurata,12,4,0,0,33,1,0,0,0,0,0
965,Libya,Misurata,16,6,0,1,25,0,1,0,0,0,0
967,Libya,Misurata,15,5,0,0,45,1,0,0,0,0,0
969,Libya,Misurata,9,3,0,0,32,1,0,0,1,1,0
971,Libya,Misurata,9,3,0,0,20,0,1,0,0,0,0
981,Libya,Tripoli,12,4,0,0,47,1,0,0,0,0,0
983,Libya,Tripoli,16,6,1,1,70,1,0,0,0,0,0
985,Libya,Tripoli,6,2,0,0,69,1,0,0,0,0,0
987,Libya,Tripoli,16,6,1,1,42,1,0,0,1,1,0
989,Libya,Tripoli,12,4,0,0,49,1,0,1,0,1,0
991,Libya,Tripoli,16,6,1,1,38,1,0,0,0,0,0
993,Libya,Tripoli,16,6,1,1,31,0,0,0,0,0,0
995,Libya,Tripoli,9,3,0,0,18,0,0,0,0,0,0
997,Libya,Tripoli,12,4,0,0,20,0,0,0,1,1,0
999,Libya,Tripoli,12,4,0,0,22,0,0,0,1,1,0
1001,Libya,Tripoli,12,4,0,0,21,0,0,0,1,1,0
1003,Libya,Tripoli,16,6,1,1,45,1,0,0,0,0,0
1005,Libya,Tripoli,16,6,1,1,30,1,0,0,0,0,0
1007,Libya,Tripoli,12,4,0,0,53,1,0,0,0,0,0
1009,Libya,Tripoli,15,5,0,0,49,1,0,0,0,0,0
1013,Libya,Tripoli,12,4,0,0,18,0,1,0,0,0,0
1015,Libya,Tripoli,15,5,0,0,33,1,0,1,0,1,0
1017,Libya,Tripoli,15,5,0,0,28,0,0,0,0,0,0
1019,Libya,Tripoli,15,5,0,0,32,1,0,0,0,0,0
1021,Libya,Tripoli,16,6,1,1,44,1,0,0,0,0,0
1023,Libya,Tripoli,16,6,1,1,26,0,0,1,0,1,0
1025,Libya,Tripoli,12,4,0,0,18,0,1,0,0,0,0
1027,Libya,Tripoli,12,4,0,0,36,0,0,0,0,0,0
1029,Libya,Tripoli,16,6,0,1,23,0,1,0,0,0,0
1031,Libya,Tripoli,12,4,0,0,21,0,1,0,0,0,0
1033,Libya,Tripoli,12,4,0,0,23,0,1,0,0,0,0
1035,Libya,Tripoli,15,5,0,0,46,1,0,0,0,0,0
1037,Libya,Tripoli,15,5,0,0,26,0,0,1,0,1,0
1039,Libya,Tripoli,12,4,0,0,64,1,0,0,0,0,0
1041,Libya,Tripoli,12,4,0,0,19,0,1,0,0,0,0
1043,Libya,Tripoli,12,4,0,0,19,0,1,0,0,0,0
1045,Libya,Tripoli,16,6,1,1,20,0,0,0,,0,0
1047,Libya,Tripoli,16,6,1,1,24,0,0,0,0,0,0
1049,Libya,Tripoli,16,6,1,1,27,0,0,0,0,0,0
1051,Libya,Tripoli,12,4,0,0,20,0,0,0,0,0,0
1053,Libya,Tripoli,6,2,0,0,51,1,0,0,0,0,0
1055,Libya,Tripoli,16,6,0,1,22,0,1,0,0,0,0
1057,Libya,Tripoli,15,5,0,0,26,0,0,1,0,1,0
1059,Libya,Tripoli,16,6,1,1,23,0,0,0,0,0,0
1061,Libya,Tripoli,12,4,0,0,23,0,1,0,0,0,0
1063,Libya,Tripoli,12,4,0,0,40,1,0,1,0,1,0
1065,Libya,Tripoli,15,5,0,0,23,0,1,0,0,0,0
1067,Libya,Tripoli,12,4,0,0,19,0,0,0,0,0,0
1069,Libya,Tripoli,12,4,0,0,48,1,0,0,0,0,0
1071,Libya,Tripoli,16,6,1,1,49,1,0,0,0,0,0
1073,Libya,Tripoli,16,6,1,1,36,1,0,0,0,0,0
1075,Libya,Tripoli,16,6,1,1,35,1,0,0,0,0,0
1077,Libya,Tripoli,,,,,59,1,0,0,0,0,0
1079,Libya,Tripoli,15,5,0,0,26,0,0,0,0,0,0
1081,Libya,Tripoli,15,5,0,0,64,1,0,0,0,0,0
1083,Libya,Tripoli,15,5,0,0,38,1,0,0,0,0,0
1085,Libya,Tripoli,16,6,0,1,20,0,1,0,0,0,0
1087,Libya,Tripoli,15,5,0,0,28,0,0,0,0,0,0
1089,Libya,Tripoli,16,6,1,1,25,0,0,0,,0,0
1091,Libya,Tripoli,16,6,0,1,18,0,1,0,0,0,0
1093,Libya,Ajafarh,16,6,1,1,36,1,0,0,0,0,0
1095,Libya,Ajafarh,9,3,0,0,21,0,0,0,0,0,0
1097,Libya,Ajafarh,12,4,0,0,50,1,0,0,0,0,0
1099,Libya,Ajafarh,15,5,0,0,39,1,0,0,0,0,0
1101,Libya,Ajafarh,12,4,0,0,32,1,0,0,0,0,0
1103,Libya,Ajafarh,15,5,0,0,21,0,0,0,0,0,0
1105,Libya,Ajafarh,16,6,1,1,32,0,0,0,0,0,0
1107,Libya,Ajafarh,15,5,0,0,29,0,0,0,0,0,0
1109,Libya,Ajafarh,9,3,0,0,47,0,0,0,0,0,0
1111,Libya,Ajafarh,15,5,0,0,43,1,0,0,0,0,0
1113,Libya,Ajafarh,12,4,0,0,27,0,0,0,0,0,0
1115,Libya,Ajafarh,16,6,0,1,19,0,1,0,0,0,0
1117,Libya,Ajafarh,16,6,1,1,26,0,0,0,0,0,0
1119,Libya,Ajafarh,16,6,1,1,33,0,0,1,0,1,0
1121,Libya,Ajafarh,16,6,0,1,20,0,1,0,0,0,0
1123,Libya,Ajafarh,12,4,0,0,19,0,1,0,0,0,0
1125,Libya,Ajafarh,12,4,0,0,20,0,0,0,0,0,0
1127,Libya,Ajafarh,15,5,0,0,25,0,0,0,,0,0
1129,Libya,Ajafarh,16,6,1,1,28,1,0,0,0,0,0
1131,Libya,Ajafarh,15,5,0,0,42,1,0,0,0,0,0
1133,Libya,Tripoli,15,5,0,0,40,1,0,0,0,0,0
1135,Libya,Tripoli,15,5,0,0,45,1,0,0,0,0,0
1136,Libya,Tripoli,16,6,1,1,26,1,0,0,0,0,0
1137,Libya,Ajafarh,16,6,1,1,28,1,0,0,0,0,0
1139,Libya,Ajafarh,15,5,0,0,32,0,0,1,0,1,0
1141,Libya,Ajafarh,9,3,0,0,33,1,0,1,0,1,0
1143,Libya,Ajafarh,15,5,0,0,38,0,0,0,0,0,0
1145,Libya,Ajafarh,12,4,0,0,30,0,0,0,0,0,0
1179,Libya,Nuqat al Khams,16,6,1,1,29,1,0,0,0,0,0
1181,Libya,Zawiya,9,3,0,0,52,1,0,0,0,0,0
1183,Libya,Zawiya,16,6,1,1,21,0,0,0,0,0,0
1185,Libya,Zawiya,9,3,0,0,57,1,0,0,0,0,0
1187,Libya,Zawiya,16,6,1,1,23,0,0,0,0,0,0
1189,Libya,Zawiya,12,4,0,0,28,0,0,0,0,0,0
1193,Libya,Zawiya,12,4,0,0,25,0,0,0,0,0,0
1195,Libya,Zawiya,15,5,0,0,53,1,0,0,0,0,0
1197,Libya,Zawiya,9,3,0,0,47,1,0,1,0,1,0
1199,Libya,Nuqat al Khams,15,5,0,0,21,0,0,0,0,0,0
1201,Libya,Zawiya,6,2,0,0,32,1,0,1,0,1,0
1205,Libya,Zawiya,9,3,0,0,52,1,0,1,0,1,0
1207,Libya,Zawiya,15,5,0,0,55,1,0,0,0,0,0
1209,Libya,Zawiya,9,3,0,0,48,1,0,0,,0,0
1211,Libya,Zawiya,15,5,0,0,60,1,0,0,0,0,0
1213,Libya,Nuqat al Khams,16,6,1,1,23,0,0,0,0,0,0
1215,Libya,Zawiya,15,5,0,0,30,0,0,0,0,0,0
1217,Libya,Zawiya,16,6,1,1,58,1,0,0,0,0,0
1219,Libya,Nuqat al Khams,16,6,1,1,29,1,0,0,0,0,0
1221,Libya,Zawiya,12,4,0,0,20,0,0,0,0,0,0
1227,Libya,Zawiya,16,6,0,1,22,0,1,0,0,0,0
1229,Libya,Nuqat al Khams,16,6,1,1,52,1,0,0,0,0,0
1231,Libya,Nuqat al Khams,9,3,0,0,53,1,0,0,0,0,0
1233,Libya,Nuqat al Khams,9,3,0,0,48,1,0,0,0,0,0
1235,Libya,Nuqat al Khams,16,6,0,1,22,0,1,0,0,0,0
1237,Libya,Nuqat al Khams,15,5,0,0,23,0,1,0,0,0,0
1243,Libya,Nuqat al Khams,9,3,0,0,62,1,0,0,0,0,0
1245,Libya,Nuqat al Khams,15,5,0,0,54,1,0,0,0,0,0
1251,Libya,Nuqat al Khams,16,6,1,1,43,1,0,0,0,0,0
1253,Libya,Nuqat al Khams,16,6,1,1,39,1,0,0,0,0,0
1255,Libya,Nuqat al Khams,9,3,0,0,48,0,0,0,0,0,0
1257,Libya,Nuqat al Khams,16,6,1,1,46,1,0,0,0,0,0
1259,Libya,Nuqat al Khams,16,6,1,1,29,0,0,0,0,0,0
1261,Libya,Nuqat al Khams,16,6,1,1,25,0,,,,,0
1265,Libya,Jabal al Gharbi,16,6,1,1,30,0,0,0,0,0,0
1267,Libya,Jabal al Gharbi,15,5,0,0,44,1,0,0,0,0,0
1269,Libya,Jabal al Gharbi,15,5,0,0,31,1,0,0,0,0,0
1271,Libya,Jabal al Gharbi,16,6,1,1,23,0,0,0,0,0,0
1273,Libya,Jabal al Gharbi,9,3,0,0,61,1,0,0,0,0,0
1275,Libya,Jabal al Gharbi,16,6,1,1,33,0,0,0,0,0,0
1277,Libya,Jabal al Gharbi,15,5,0,0,55,1,0,0,0,0,0
1279,Libya,Jabal al Gharbi,16,6,1,1,49,1,0,0,0,0,0
1281,Libya,Jabal al Gharbi,15,5,0,0,41,1,0,0,0,0,0
1283,Libya,Jabal al Gharbi,16,6,1,1,45,1,0,0,0,0,0
1285,Libya,Jabal al Gharbi,15,5,0,0,59,1,0,0,0,0,0
1287,Libya,Jabal al Gharbi,9,3,0,0,51,1,0,0,0,0,0
1289,Libya,Jabal al Gharbi,9,3,0,0,48,1,0,0,0,0,0
1291,Libya,Jabal al Gharbi,6,2,0,0,70,1,0,0,0,0,0
1293,Libya,Jabal al Gharbi,16,6,1,1,35,0,0,0,0,0,0
1295,Libya,Jabal al Gharbi,15,5,0,0,44,1,0,0,0,0,0
1297,Libya,Jabal al Gharbi,15,5,0,0,47,1,,,,,0
1301,Libya,Nalut,12,4,0,0,22,0,1,0,0,0,0
1303,Libya,Nalut,16,6,1,1,35,1,0,0,0,0,0
1305,Libya,Nalut,16,6,1,1,45,1,0,0,0,0,0
1307,Libya,Nalut,16,6,1,1,56,1,0,0,,0,0
1319,Libya,Ghat,12,4,0,0,19,0,1,0,0,0,0
1321,Libya,Ghat,16,6,1,1,35,0,0,0,0,0,0
1323,Libya,Sabha,15,5,0,0,37,0,0,0,0,0,0
1325,Libya,Sabha,15,5,0,0,33,1,0,0,0,0,0
1329,Libya,Sabha,15,5,0,0,41,1,0,0,0,0,0
1331,Libya,Sabha,16,6,1,1,45,1,0,0,0,0,0
1333,Libya,Sabha,16,6,1,1,43,1,0,0,0,0,0
1335,Libya,Murzuk,16,6,0,1,20,0,1,0,0,0,0
1337,Libya,Murzuk,12,4,0,0,18,0,1,0,0,0,0
1341,Libya,Wadi al Hayaa,15,5,0,0,24,0,0,1,0,1,0
1343,Libya,Wadi al Hayaa,12,4,0,0,26,0,0,0,1,1,0
1347,Libya,Wadi al Shatii,15,5,0,0,32,1,0,0,0,0,0
1349,Libya,Wadi al Shatii,15,5,0,0,44,1,0,0,0,0,0
1351,Libya,Wadi al Shatii,15,5,0,0,61,1,0,0,0,0,0
1353,Libya,Wadi al Hayaa,15,5,0,0,21,0,1,0,0,0,0
1355,Libya,Wadi al Hayaa,15,5,0,0,22,0,1,0,0,0,0
1357,Libya,Wadi al Hayaa,12,4,0,0,25,0,0,0,0,0,0
1359,Libya,Sabha,0,1,0,0,57,1,0,0,0,0,0
1361,Libya,Sabha,15,5,0,0,43,1,0,0,0,0,0
1365,Libya,Jufra,15,5,0,0,47,1,0,0,0,0,0
1367,Libya,Jufra,9,3,0,0,42,1,0,0,0,0,0
1369,Libya,Jufra,15,5,0,0,28,1,0,0,,0,0
1371,Libya,Sirte,9,3,0,0,21,0,0,1,0,1,0
1373,Libya,Sirte,16,6,1,1,32,1,0,0,0,0,0
1375,Libya,Sirte,9,3,0,0,37,1,0,0,0,0,0
