country,governorate,district,edu_years,level_edu_ABIII,coledu,coledu_any,age,married,student,unemployed,agriman,lowstat,total_population_2006,christian_2006_pct,agriculture_2006_pct,university_2006_pct,population_density,district_x,district_y,mursi_vote_2012_pct,unemployment_2013q4_pct,sqrt_killed_at_rabaa,distance_to_cairo,sqrt_distance_to_cairo,protest_post_Mubarak,sqrt_protest_post_Mubarak,distance_to_north_sinai,sqrt_distance_from_north_sinai,admin2Name_en,admin2Name_ar,adm2_pcode,admin1Name_en,admin1Name_ar,admin1Pcode,case
Egypt,Sharkia,Bilbis,12,4,0,0,34,1,0,0,1,1,592450,.24474639,20.436354,7.0633297,1836.8313,31.533775,30.410362,32.372128,13.624679,2.4494898,49.33889338069855,7.0241652,2,1.4142135,214.044596804568,14.630263,Bilbis,مركز بلبيس,EG1308,Sharkia,الشرقية,EG13,0
Egypt,Sharkia,Bilbis,0,1,0,0,66,1,0,0,1,1,592450,.24474639,20.436354,7.0633297,1836.8313,31.533775,30.410362,32.372128,13.624679,2.4494898,49.33889338069855,7.0241652,2,1.4142135,214.044596804568,14.630263,Bilbis,مركز بلبيس,EG1308,Sharkia,الشرقية,EG13,0
Egypt,Sharkia,Bilbis,12,4,0,0,48,1,0,0,0,0,592450,.24474639,20.436354,7.0633297,1836.8313,31.533775,30.410362,32.372128,13.624679,2.4494898,49.33889338069855,7.0241652,2,1.4142135,214.044596804568,14.630263,Bilbis,مركز بلبيس,EG1308,Sharkia,الشرقية,EG13,0
Egypt,Sharkia,Bilbis,9,3,0,0,42,1,0,0,0,0,592450,.24474639,20.436354,7.0633297,1836.8313,31.533775,30.410362,32.372128,13.624679,2.4494898,49.33889338069855,7.0241652,2,1.4142135,214.044596804568,14.630263,Bilbis,مركز بلبيس,EG1308,Sharkia,الشرقية,EG13,0
Egypt,Sharkia,Bilbis,9,3,0,0,36,1,0,0,1,1,592450,.24474639,20.436354,7.0633297,1836.8313,31.533775,30.410362,32.372128,13.624679,2.4494898,49.33889338069855,7.0241652,2,1.4142135,214.044596804568,14.630263,Bilbis,مركز بلبيس,EG1308,Sharkia,الشرقية,EG13,0
Egypt,Sharkia,Bilbis,5,2,0,0,49,1,0,0,1,1,592450,.24474639,20.436354,7.0633297,1836.8313,31.533775,30.410362,32.372128,13.624679,2.4494898,49.33889338069855,7.0241652,2,1.4142135,214.044596804568,14.630263,Bilbis,مركز بلبيس,EG1308,Sharkia,الشرقية,EG13,0
Egypt,Sharkia,Bilbis,12,4,0,0,45,1,0,0,1,1,592450,.24474639,20.436354,7.0633297,1836.8313,31.533775,30.410362,32.372128,13.624679,2.4494898,49.33889338069855,7.0241652,2,1.4142135,214.044596804568,14.630263,Bilbis,مركز بلبيس,EG1308,Sharkia,الشرقية,EG13,0
Egypt,Sharkia,Bilbis,0,1,0,0,43,1,0,0,1,1,592450,.24474639,20.436354,7.0633297,1836.8313,31.533775,30.410362,32.372128,13.624679,2.4494898,49.33889338069855,7.0241652,2,1.4142135,214.044596804568,14.630263,Bilbis,مركز بلبيس,EG1308,Sharkia,الشرقية,EG13,0
Egypt,Sharkia,Bilbis,12,4,0,0,30,1,0,0,1,1,592450,.24474639,20.436354,7.0633297,1836.8313,31.533775,30.410362,32.372128,13.624679,2.4494898,49.33889338069855,7.0241652,2,1.4142135,214.044596804568,14.630263,Bilbis,مركز بلبيس,EG1308,Sharkia,الشرقية,EG13,0
Egypt,Sharkia,Bilbis,5,2,0,0,43,1,0,0,1,1,592450,.24474639,20.436354,7.0633297,1836.8313,31.533775,30.410362,32.372128,13.624679,2.4494898,49.33889338069855,7.0241652,2,1.4142135,214.044596804568,14.630263,Bilbis,مركز بلبيس,EG1308,Sharkia,الشرقية,EG13,0
Egypt,Sharkia,Minya al-Qamh,0,1,0,0,36,1,0,0,0,0,576800,1.2430652,28.977552,8.4232397,2138.5806,31.366751,30.503235,28.835434,13.624679,3.7416575,52.57454527061564,7.2508307,5,2.236068,230.1169025739074,15.169604,Minya al-Qamh,مركز منيا القمح,EG1314,Sharkia,الشرقية,EG13,0
Egypt,Sharkia,Minya al-Qamh,0,1,0,0,59,1,0,0,1,1,576800,1.2430652,28.977552,8.4232397,2138.5806,31.366751,30.503235,28.835434,13.624679,3.7416575,52.57454527061564,7.2508307,5,2.236068,230.1169025739074,15.169604,Minya al-Qamh,مركز منيا القمح,EG1314,Sharkia,الشرقية,EG13,0
Egypt,Sharkia,Minya al-Qamh,0,1,0,0,55,1,0,0,0,0,576800,1.2430652,28.977552,8.4232397,2138.5806,31.366751,30.503235,28.835434,13.624679,3.7416575,52.57454527061564,7.2508307,5,2.236068,230.1169025739074,15.169604,Minya al-Qamh,مركز منيا القمح,EG1314,Sharkia,الشرقية,EG13,0
Egypt,Sharkia,Minya al-Qamh,5,2,0,0,53,1,0,0,1,1,576800,1.2430652,28.977552,8.4232397,2138.5806,31.366751,30.503235,28.835434,13.624679,3.7416575,52.57454527061564,7.2508307,5,2.236068,230.1169025739074,15.169604,Minya al-Qamh,مركز منيا القمح,EG1314,Sharkia,الشرقية,EG13,0
Egypt,Sharkia,Minya al-Qamh,5,2,0,0,21,0,0,0,1,1,576800,1.2430652,28.977552,8.4232397,2138.5806,31.366751,30.503235,28.835434,13.624679,3.7416575,52.57454527061564,7.2508307,5,2.236068,230.1169025739074,15.169604,Minya al-Qamh,مركز منيا القمح,EG1314,Sharkia,الشرقية,EG13,0
Egypt,Sharkia,Minya al-Qamh,12,4,0,0,50,1,0,0,0,0,576800,1.2430652,28.977552,8.4232397,2138.5806,31.366751,30.503235,28.835434,13.624679,3.7416575,52.57454527061564,7.2508307,5,2.236068,230.1169025739074,15.169604,Minya al-Qamh,مركز منيا القمح,EG1314,Sharkia,الشرقية,EG13,0
Egypt,Sharkia,Minya al-Qamh,5,2,0,0,37,1,0,0,1,1,576800,1.2430652,28.977552,8.4232397,2138.5806,31.366751,30.503235,28.835434,13.624679,3.7416575,52.57454527061564,7.2508307,5,2.236068,230.1169025739074,15.169604,Minya al-Qamh,مركز منيا القمح,EG1314,Sharkia,الشرقية,EG13,0
Egypt,Sharkia,Minya al-Qamh,14,5,0,0,41,1,0,0,1,1,576800,1.2430652,28.977552,8.4232397,2138.5806,31.366751,30.503235,28.835434,13.624679,3.7416575,52.57454527061564,7.2508307,5,2.236068,230.1169025739074,15.169604,Minya al-Qamh,مركز منيا القمح,EG1314,Sharkia,الشرقية,EG13,0
Egypt,Sharkia,Minya al-Qamh,12,4,0,0,45,1,0,0,0,0,576800,1.2430652,28.977552,8.4232397,2138.5806,31.366751,30.503235,28.835434,13.624679,3.7416575,52.57454527061564,7.2508307,5,2.236068,230.1169025739074,15.169604,Minya al-Qamh,مركز منيا القمح,EG1314,Sharkia,الشرقية,EG13,0
Egypt,Sharkia,Minya al-Qamh,15,6,1,1,33,1,0,0,0,0,576800,1.2430652,28.977552,8.4232397,2138.5806,31.366751,30.503235,28.835434,13.624679,3.7416575,52.57454527061564,7.2508307,5,2.236068,230.1169025739074,15.169604,Minya al-Qamh,مركز منيا القمح,EG1314,Sharkia,الشرقية,EG13,0
Egypt,Sharkia,Hihya,15,6,0,1,21,0,1,0,0,0,207240,1.2352828,30.325472,8.3618164,1723.2198,31.594875,30.655725,42.912613,13.624679,2.236068,75.95868655302414,8.7154284,0,0,209.5180351913387,14.474738,Hihya,مركز ههيا,EG1315,Sharkia,الشرقية,EG13,0
Egypt,Sharkia,Hihya,12,4,0,0,31,1,0,0,0,0,207240,1.2352828,30.325472,8.3618164,1723.2198,31.594875,30.655725,42.912613,13.624679,2.236068,75.95868655302414,8.7154284,0,0,209.5180351913387,14.474738,Hihya,مركز ههيا,EG1315,Sharkia,الشرقية,EG13,0
Egypt,Sharkia,Hihya,14,5,0,0,44,1,0,0,0,0,207240,1.2352828,30.325472,8.3618164,1723.2198,31.594875,30.655725,42.912613,13.624679,2.236068,75.95868655302414,8.7154284,0,0,209.5180351913387,14.474738,Hihya,مركز ههيا,EG1315,Sharkia,الشرقية,EG13,0
Egypt,Sharkia,Hihya,0,1,0,0,62,1,0,0,1,1,207240,1.2352828,30.325472,8.3618164,1723.2198,31.594875,30.655725,42.912613,13.624679,2.236068,75.95868655302414,8.7154284,0,0,209.5180351913387,14.474738,Hihya,مركز ههيا,EG1315,Sharkia,الشرقية,EG13,0
Egypt,Sharkia,Hihya,14,5,0,0,25,1,0,0,0,0,207240,1.2352828,30.325472,8.3618164,1723.2198,31.594875,30.655725,42.912613,13.624679,2.236068,75.95868655302414,8.7154284,0,0,209.5180351913387,14.474738,Hihya,مركز ههيا,EG1315,Sharkia,الشرقية,EG13,0
Egypt,Sharkia,Hihya,12,4,0,0,48,1,0,0,0,0,207240,1.2352828,30.325472,8.3618164,1723.2198,31.594875,30.655725,42.912613,13.624679,2.236068,75.95868655302414,8.7154284,0,0,209.5180351913387,14.474738,Hihya,مركز ههيا,EG1315,Sharkia,الشرقية,EG13,0
Egypt,Sharkia,Hihya,15,6,1,1,35,1,0,0,0,0,207240,1.2352828,30.325472,8.3618164,1723.2198,31.594875,30.655725,42.912613,13.624679,2.236068,75.95868655302414,8.7154284,0,0,209.5180351913387,14.474738,Hihya,مركز ههيا,EG1315,Sharkia,الشرقية,EG13,0
Egypt,Sharkia,Hihya,12,4,0,0,44,1,0,0,0,0,207240,1.2352828,30.325472,8.3618164,1723.2198,31.594875,30.655725,42.912613,13.624679,2.236068,75.95868655302414,8.7154284,0,0,209.5180351913387,14.474738,Hihya,مركز ههيا,EG1315,Sharkia,الشرقية,EG13,0
Egypt,Sharkia,Hihya,12,4,0,0,29,1,0,0,0,0,207240,1.2352828,30.325472,8.3618164,1723.2198,31.594875,30.655725,42.912613,13.624679,2.236068,75.95868655302414,8.7154284,0,0,209.5180351913387,14.474738,Hihya,مركز ههيا,EG1315,Sharkia,الشرقية,EG13,0
Egypt,Sharkia,Mashtul Al-Suq,12,4,0,0,32,1,0,0,1,1,158050,.37962669,29.909443,6.6143036,2333.9592,31.378105,30.37219,38.280605,13.624679,0,38.8192270266248,6.2305079,0,0,229.0816454399236,15.135444,Mashtul Al-Suq,مركز مشتول السوق,EG1316,Sharkia,الشرقية,EG13,0
Egypt,Sharkia,Mashtul Al-Suq,14,5,0,0,45,1,0,0,0,0,158050,.37962669,29.909443,6.6143036,2333.9592,31.378105,30.37219,38.280605,13.624679,0,38.8192270266248,6.2305079,0,0,229.0816454399236,15.135444,Mashtul Al-Suq,مركز مشتول السوق,EG1316,Sharkia,الشرقية,EG13,0
Egypt,Sharkia,Mashtul Al-Suq,12,4,0,0,52,1,0,0,0,0,158050,.37962669,29.909443,6.6143036,2333.9592,31.378105,30.37219,38.280605,13.624679,0,38.8192270266248,6.2305079,0,0,229.0816454399236,15.135444,Mashtul Al-Suq,مركز مشتول السوق,EG1316,Sharkia,الشرقية,EG13,0
Egypt,Sharkia,Mashtul Al-Suq,5,2,0,0,48,1,0,0,0,0,158050,.37962669,29.909443,6.6143036,2333.9592,31.378105,30.37219,38.280605,13.624679,0,38.8192270266248,6.2305079,0,0,229.0816454399236,15.135444,Mashtul Al-Suq,مركز مشتول السوق,EG1316,Sharkia,الشرقية,EG13,0
Egypt,Sharkia,Mashtul Al-Suq,12,4,0,0,32,1,0,0,0,0,158050,.37962669,29.909443,6.6143036,2333.9592,31.378105,30.37219,38.280605,13.624679,0,38.8192270266248,6.2305079,0,0,229.0816454399236,15.135444,Mashtul Al-Suq,مركز مشتول السوق,EG1316,Sharkia,الشرقية,EG13,0
Egypt,Sharkia,Mashtul Al-Suq,12,4,0,0,58,1,0,0,0,0,158050,.37962669,29.909443,6.6143036,2333.9592,31.378105,30.37219,38.280605,13.624679,0,38.8192270266248,6.2305079,0,0,229.0816454399236,15.135444,Mashtul Al-Suq,مركز مشتول السوق,EG1316,Sharkia,الشرقية,EG13,0
Egypt,Sharkia,Mashtul Al-Suq,14,5,0,0,25,0,0,0,1,1,158050,.37962669,29.909443,6.6143036,2333.9592,31.378105,30.37219,38.280605,13.624679,0,38.8192270266248,6.2305079,0,0,229.0816454399236,15.135444,Mashtul Al-Suq,مركز مشتول السوق,EG1316,Sharkia,الشرقية,EG13,0
Egypt,Sharkia,Mashtul Al-Suq,12,4,0,0,24,0,0,0,0,0,158050,.37962669,29.909443,6.6143036,2333.9592,31.378105,30.37219,38.280605,13.624679,0,38.8192270266248,6.2305079,0,0,229.0816454399236,15.135444,Mashtul Al-Suq,مركز مشتول السوق,EG1316,Sharkia,الشرقية,EG13,0
Egypt,Sharkia,Mashtul Al-Suq,0,1,0,0,74,1,0,0,0,0,158050,.37962669,29.909443,6.6143036,2333.9592,31.378105,30.37219,38.280605,13.624679,0,38.8192270266248,6.2305079,0,0,229.0816454399236,15.135444,Mashtul Al-Suq,مركز مشتول السوق,EG1316,Sharkia,الشرقية,EG13,0
Egypt,Sharkia,Mashtul Al-Suq,12,4,0,0,73,1,0,0,0,0,158050,.37962669,29.909443,6.6143036,2333.9592,31.378105,30.37219,38.280605,13.624679,0,38.8192270266248,6.2305079,0,0,229.0816454399236,15.135444,Mashtul Al-Suq,مركز مشتول السوق,EG1316,Sharkia,الشرقية,EG13,0
Egypt,Kalyoubia,Shubra Al-Khayma 1,5,2,0,0,63,1,0,0,0,0,459210,10.261101,1.0970464,9.6678047,47342.867,31.252281,30.129513,21.104078,14.203234,2.7386129,9.776499939629385,3.1267395,9,3,243.5777668062591,15.606978,Shubra Al-Khayma 1,قسم أول شبرا الخيمة,EG1406,Kalyoubia,القليوبية,EG14,0
Egypt,Kalyoubia,Shubra Al-Khayma 1,12,4,0,0,21,0,0,1,0,1,459210,10.261101,1.0970464,9.6678047,47342.867,31.252281,30.129513,21.104078,14.203234,2.7386129,9.776499939629385,3.1267395,9,3,243.5777668062591,15.606978,Shubra Al-Khayma 1,قسم أول شبرا الخيمة,EG1406,Kalyoubia,القليوبية,EG14,0
Egypt,Kalyoubia,Shubra Al-Khayma 1,15,6,1,1,36,1,0,0,0,0,459210,10.261101,1.0970464,9.6678047,47342.867,31.252281,30.129513,21.104078,14.203234,2.7386129,9.776499939629385,3.1267395,9,3,243.5777668062591,15.606978,Shubra Al-Khayma 1,قسم أول شبرا الخيمة,EG1406,Kalyoubia,القليوبية,EG14,0
Egypt,Kalyoubia,Shubra Al-Khayma 1,14,5,0,0,22,0,0,1,0,1,459210,10.261101,1.0970464,9.6678047,47342.867,31.252281,30.129513,21.104078,14.203234,2.7386129,9.776499939629385,3.1267395,9,3,243.5777668062591,15.606978,Shubra Al-Khayma 1,قسم أول شبرا الخيمة,EG1406,Kalyoubia,القليوبية,EG14,0
Egypt,Kalyoubia,Shubra Al-Khayma 1,9,3,0,0,48,1,0,0,0,0,459210,10.261101,1.0970464,9.6678047,47342.867,31.252281,30.129513,21.104078,14.203234,2.7386129,9.776499939629385,3.1267395,9,3,243.5777668062591,15.606978,Shubra Al-Khayma 1,قسم أول شبرا الخيمة,EG1406,Kalyoubia,القليوبية,EG14,0
Egypt,Kalyoubia,Tukh,18,7,1,1,42,1,0,0,0,0,494380,.7059347,24.53521,7.6144891,2481.3418,31.194679,30.346214,21.657364,14.203234,2,34.25050120794693,5.8523927,2,1.4142135,246.7840663886629,15.709362,Tukh,مركز طوخ,EG1408,Kalyoubia,القليوبية,EG14,0
Egypt,Kalyoubia,Tukh,18,7,1,1,38,1,0,0,0,0,494380,.7059347,24.53521,7.6144891,2481.3418,31.194679,30.346214,21.657364,14.203234,2,34.25050120794693,5.8523927,2,1.4142135,246.7840663886629,15.709362,Tukh,مركز طوخ,EG1408,Kalyoubia,القليوبية,EG14,0
Egypt,Kalyoubia,Tukh,15,6,1,1,28,1,0,0,0,0,494380,.7059347,24.53521,7.6144891,2481.3418,31.194679,30.346214,21.657364,14.203234,2,34.25050120794693,5.8523927,2,1.4142135,246.7840663886629,15.709362,Tukh,مركز طوخ,EG1408,Kalyoubia,القليوبية,EG14,0
Egypt,Kalyoubia,Tukh,14,5,0,0,22,0,0,1,0,1,494380,.7059347,24.53521,7.6144891,2481.3418,31.194679,30.346214,21.657364,14.203234,2,34.25050120794693,5.8523927,2,1.4142135,246.7840663886629,15.709362,Tukh,مركز طوخ,EG1408,Kalyoubia,القليوبية,EG14,0
Egypt,Kalyoubia,Tukh,0,1,0,0,43,1,0,0,0,0,494380,.7059347,24.53521,7.6144891,2481.3418,31.194679,30.346214,21.657364,14.203234,2,34.25050120794693,5.8523927,2,1.4142135,246.7840663886629,15.709362,Tukh,مركز طوخ,EG1408,Kalyoubia,القليوبية,EG14,0
Egypt,Kalyoubia,Tukh,9,3,0,0,28,1,0,0,1,1,494380,.7059347,24.53521,7.6144891,2481.3418,31.194679,30.346214,21.657364,14.203234,2,34.25050120794693,5.8523927,2,1.4142135,246.7840663886629,15.709362,Tukh,مركز طوخ,EG1408,Kalyoubia,القليوبية,EG14,0
Egypt,Kalyoubia,Tukh,14,5,0,0,22,0,0,0,0,0,494380,.7059347,24.53521,7.6144891,2481.3418,31.194679,30.346214,21.657364,14.203234,2,34.25050120794693,5.8523927,2,1.4142135,246.7840663886629,15.709362,Tukh,مركز طوخ,EG1408,Kalyoubia,القليوبية,EG14,0
Egypt,Kalyoubia,Tukh,14,5,0,0,36,1,0,0,0,0,494380,.7059347,24.53521,7.6144891,2481.3418,31.194679,30.346214,21.657364,14.203234,2,34.25050120794693,5.8523927,2,1.4142135,246.7840663886629,15.709362,Tukh,مركز طوخ,EG1408,Kalyoubia,القليوبية,EG14,0
Egypt,Kalyoubia,Tukh,0,1,0,0,62,0,0,0,0,0,494380,.7059347,24.53521,7.6144891,2481.3418,31.194679,30.346214,21.657364,14.203234,2,34.25050120794693,5.8523927,2,1.4142135,246.7840663886629,15.709362,Tukh,مركز طوخ,EG1408,Kalyoubia,القليوبية,EG14,0
Egypt,Kalyoubia,Tukh,15,6,1,1,33,1,0,0,0,0,494380,.7059347,24.53521,7.6144891,2481.3418,31.194679,30.346214,21.657364,14.203234,2,34.25050120794693,5.8523927,2,1.4142135,246.7840663886629,15.709362,Tukh,مركز طوخ,EG1408,Kalyoubia,القليوبية,EG14,0
Egypt,Kalyoubia,Qalyub,9,3,0,0,43,1,0,0,,0,474050,2.9258518,13.722661,6.3218389,5201.3379,31.233259,30.209692,25.530251,14.203234,0,18.7376795951798,4.3287044,0,0,244.2619458492096,15.628881,Qalyub,مركز قليوب,EG1410,Kalyoubia,القليوبية,EG14,0
Egypt,Kalyoubia,Qalyub,9,3,0,0,32,1,0,0,,0,474050,2.9258518,13.722661,6.3218389,5201.3379,31.233259,30.209692,25.530251,14.203234,0,18.7376795951798,4.3287044,0,0,244.2619458492096,15.628881,Qalyub,مركز قليوب,EG1410,Kalyoubia,القليوبية,EG14,0
Egypt,Kalyoubia,Qalyub,9,3,0,0,64,1,0,0,0,0,474050,2.9258518,13.722661,6.3218389,5201.3379,31.233259,30.209692,25.530251,14.203234,0,18.7376795951798,4.3287044,0,0,244.2619458492096,15.628881,Qalyub,مركز قليوب,EG1410,Kalyoubia,القليوبية,EG14,0
Egypt,Kalyoubia,Qalyub,15,6,1,1,42,1,0,0,0,0,474050,2.9258518,13.722661,6.3218389,5201.3379,31.233259,30.209692,25.530251,14.203234,0,18.7376795951798,4.3287044,0,0,244.2619458492096,15.628881,Qalyub,مركز قليوب,EG1410,Kalyoubia,القليوبية,EG14,0
Egypt,Kalyoubia,Qalyub,15,6,1,1,29,0,0,0,0,0,474050,2.9258518,13.722661,6.3218389,5201.3379,31.233259,30.209692,25.530251,14.203234,0,18.7376795951798,4.3287044,0,0,244.2619458492096,15.628881,Qalyub,مركز قليوب,EG1410,Kalyoubia,القليوبية,EG14,0
Egypt,Kalyoubia,Qalyub,15,6,1,1,49,1,0,0,0,0,474050,2.9258518,13.722661,6.3218389,5201.3379,31.233259,30.209692,25.530251,14.203234,0,18.7376795951798,4.3287044,0,0,244.2619458492096,15.628881,Qalyub,مركز قليوب,EG1410,Kalyoubia,القليوبية,EG14,0
Egypt,Kalyoubia,Qalyub,0,1,0,0,45,1,0,0,0,0,474050,2.9258518,13.722661,6.3218389,5201.3379,31.233259,30.209692,25.530251,14.203234,0,18.7376795951798,4.3287044,0,0,244.2619458492096,15.628881,Qalyub,مركز قليوب,EG1410,Kalyoubia,القليوبية,EG14,0
Egypt,Kalyoubia,Qalyub,12,4,0,0,19,0,1,0,0,0,474050,2.9258518,13.722661,6.3218389,5201.3379,31.233259,30.209692,25.530251,14.203234,0,18.7376795951798,4.3287044,0,0,244.2619458492096,15.628881,Qalyub,مركز قليوب,EG1410,Kalyoubia,القليوبية,EG14,0
Egypt,Kalyoubia,Qalyub,12,4,0,0,38,1,0,0,,0,474050,2.9258518,13.722661,6.3218389,5201.3379,31.233259,30.209692,25.530251,14.203234,0,18.7376795951798,4.3287044,0,0,244.2619458492096,15.628881,Qalyub,مركز قليوب,EG1410,Kalyoubia,القليوبية,EG14,0
Egypt,Kalyoubia,Qaha,14,5,0,0,48,1,0,0,0,0,494380,.7059347,24.53521,7.6144891,28252.215,31.211218,30.285374,12.640471,14.203234,0,27.32942131722664,5.2277551,0,0,245.6044891417921,15.671774,Qaha,قسم قها,EG1414,Kalyoubia,القليوبية,EG14,0
Egypt,Kalyoubia,Qaha,15,6,1,1,35,1,0,0,0,0,494380,.7059347,24.53521,7.6144891,28252.215,31.211218,30.285374,12.640471,14.203234,0,27.32942131722664,5.2277551,0,0,245.6044891417921,15.671774,Qaha,قسم قها,EG1414,Kalyoubia,القليوبية,EG14,0
Egypt,Kalyoubia,Qaha,15,6,1,1,27,0,0,0,0,0,494380,.7059347,24.53521,7.6144891,28252.215,31.211218,30.285374,12.640471,14.203234,0,27.32942131722664,5.2277551,0,0,245.6044891417921,15.671774,Qaha,قسم قها,EG1414,Kalyoubia,القليوبية,EG14,0
Egypt,Kalyoubia,Qaha,5,2,0,0,22,0,0,0,1,1,494380,.7059347,24.53521,7.6144891,28252.215,31.211218,30.285374,12.640471,14.203234,0,27.32942131722664,5.2277551,0,0,245.6044891417921,15.671774,Qaha,قسم قها,EG1414,Kalyoubia,القليوبية,EG14,0
Egypt,Kalyoubia,Qaha,15,6,1,1,31,1,0,0,0,0,494380,.7059347,24.53521,7.6144891,28252.215,31.211218,30.285374,12.640471,14.203234,0,27.32942131722664,5.2277551,0,0,245.6044891417921,15.671774,Qaha,قسم قها,EG1414,Kalyoubia,القليوبية,EG14,0
Egypt,Kalyoubia,Qaha,5,2,0,0,25,1,0,0,1,1,494380,.7059347,24.53521,7.6144891,28252.215,31.211218,30.285374,12.640471,14.203234,0,27.32942131722664,5.2277551,0,0,245.6044891417921,15.671774,Qaha,قسم قها,EG1414,Kalyoubia,القليوبية,EG14,0
Egypt,Kalyoubia,Qaha,15,6,1,1,44,1,0,0,,0,494380,.7059347,24.53521,7.6144891,28252.215,31.211218,30.285374,12.640471,14.203234,0,27.32942131722664,5.2277551,0,0,245.6044891417921,15.671774,Qaha,قسم قها,EG1414,Kalyoubia,القليوبية,EG14,0
Egypt,Kalyoubia,Qaha,5,2,0,0,39,1,0,0,,0,494380,.7059347,24.53521,7.6144891,28252.215,31.211218,30.285374,12.640471,14.203234,0,27.32942131722664,5.2277551,0,0,245.6044891417921,15.671774,Qaha,قسم قها,EG1414,Kalyoubia,القليوبية,EG14,0
Egypt,Kalyoubia,Qaha,0,1,0,0,21,1,0,0,1,1,494380,.7059347,24.53521,7.6144891,28252.215,31.211218,30.285374,12.640471,14.203234,0,27.32942131722664,5.2277551,0,0,245.6044891417921,15.671774,Qaha,قسم قها,EG1414,Kalyoubia,القليوبية,EG14,0
Egypt,Kalyoubia,Qaha,14,5,0,0,54,1,0,0,0,0,494380,.7059347,24.53521,7.6144891,28252.215,31.211218,30.285374,12.640471,14.203234,0,27.32942131722664,5.2277551,0,0,245.6044891417921,15.671774,Qaha,قسم قها,EG1414,Kalyoubia,القليوبية,EG14,0
Egypt,Kafr El-Shikh,Biyalu,14,5,0,0,31,1,0,0,0,0,234830,.58765918,47.288536,6.6260953,661.79163,31.20092,31.271809,10.813753,7.9192548,0,136.8598257085102,11.69871,2,1.4142135,262.4052539119454,16.198927,Biyalu,مركز بيلا,EG1504,Kafr El-Shikh,كفر الشيخ,EG15,0
Egypt,Kafr El-Shikh,Biyalu,15,6,1,1,28,0,0,1,0,1,234830,.58765918,47.288536,6.6260953,661.79163,31.20092,31.271809,10.813753,7.9192548,0,136.8598257085102,11.69871,2,1.4142135,262.4052539119454,16.198927,Biyalu,مركز بيلا,EG1504,Kafr El-Shikh,كفر الشيخ,EG15,0
Egypt,Kafr El-Shikh,Biyalu,15,6,1,1,25,0,0,0,0,0,234830,.58765918,47.288536,6.6260953,661.79163,31.20092,31.271809,10.813753,7.9192548,0,136.8598257085102,11.69871,2,1.4142135,262.4052539119454,16.198927,Biyalu,مركز بيلا,EG1504,Kafr El-Shikh,كفر الشيخ,EG15,0
Egypt,Kafr El-Shikh,Biyalu,0,1,0,0,60,1,0,0,1,1,234830,.58765918,47.288536,6.6260953,661.79163,31.20092,31.271809,10.813753,7.9192548,0,136.8598257085102,11.69871,2,1.4142135,262.4052539119454,16.198927,Biyalu,مركز بيلا,EG1504,Kafr El-Shikh,كفر الشيخ,EG15,0
Egypt,Kafr El-Shikh,Biyalu,0,1,0,0,52,1,0,0,0,0,234830,.58765918,47.288536,6.6260953,661.79163,31.20092,31.271809,10.813753,7.9192548,0,136.8598257085102,11.69871,2,1.4142135,262.4052539119454,16.198927,Biyalu,مركز بيلا,EG1504,Kafr El-Shikh,كفر الشيخ,EG15,0
Egypt,Kafr El-Shikh,Biyalu,14,5,0,0,40,1,0,0,1,1,234830,.58765918,47.288536,6.6260953,661.79163,31.20092,31.271809,10.813753,7.9192548,0,136.8598257085102,11.69871,2,1.4142135,262.4052539119454,16.198927,Biyalu,مركز بيلا,EG1504,Kafr El-Shikh,كفر الشيخ,EG15,0
Egypt,Kafr El-Shikh,Biyalu,14,5,0,0,35,1,0,0,0,0,234830,.58765918,47.288536,6.6260953,661.79163,31.20092,31.271809,10.813753,7.9192548,0,136.8598257085102,11.69871,2,1.4142135,262.4052539119454,16.198927,Biyalu,مركز بيلا,EG1504,Kafr El-Shikh,كفر الشيخ,EG15,0
Egypt,Kafr El-Shikh,Biyalu,0,1,0,0,45,1,0,0,1,1,234830,.58765918,47.288536,6.6260953,661.79163,31.20092,31.271809,10.813753,7.9192548,0,136.8598257085102,11.69871,2,1.4142135,262.4052539119454,16.198927,Biyalu,مركز بيلا,EG1504,Kafr El-Shikh,كفر الشيخ,EG15,0
Egypt,Kafr El-Shikh,Biyalu,14,5,0,0,50,1,0,0,0,0,234830,.58765918,47.288536,6.6260953,661.79163,31.20092,31.271809,10.813753,7.9192548,0,136.8598257085102,11.69871,2,1.4142135,262.4052539119454,16.198927,Biyalu,مركز بيلا,EG1504,Kafr El-Shikh,كفر الشيخ,EG15,0
Egypt,Kafr El-Shikh,Biyalu,12,4,0,0,18,0,0,0,0,0,234830,.58765918,47.288536,6.6260953,661.79163,31.20092,31.271809,10.813753,7.9192548,0,136.8598257085102,11.69871,2,1.4142135,262.4052539119454,16.198927,Biyalu,مركز بيلا,EG1504,Kafr El-Shikh,كفر الشيخ,EG15,0
Egypt,Kafr El-Shikh,Disuq,0,1,0,0,75,1,0,0,0,0,332100,.39445949,47.2281,6.3241701,1170.5596,30.718882,31.16815,8.9594545,7.9192548,0,135.1095490388636,11.623663,2,1.4142135,302.5842508269337,17.394949,Disuq,مركز دسوق,EG1506,Kafr El-Shikh,كفر الشيخ,EG15,0
